Timestamp,Count,NumKeywords,URL,,,,,Timestamp in min,Page/Min,Sec/Page,Ratio,,,
3432.885,1071,534,https://www.metacareers.com/v2/jobs/248850393869510/,,,,,57.21475,18.71894922,3.205308123,89.25,,,
3432.965,1072,534,https://www.metacareers.com/v2/jobs/474577767410624/,,,,,57.21608333,18.73599061,3.202392724,89.33333333,,,
3433.03,1073,534,https://www.metacareers.com/v2/jobs/580730896360314/,,,,,57.21716667,18.75311314,3.199468779,89.41666667,,,
3433.099,1074,534,https://www.metacareers.com/v2/jobs/484783942953094/,,,,,57.21831667,18.77021315,3.196554004,89.5,,,
3433.154,1075,534,https://www.metacareers.com/v2/jobs/230795549136687/,,,,,57.21923333,18.78738909,3.193631628,89.58333333,,,
3436.8,1076,534,https://www.metacareers.com/v2/jobs/1153337008827707/,,,,,57.28,18.7849162,3.194052045,89.66666667,,,
3436.87,1077,534,https://www.metacareers.com/v2/jobs/474979380659678/,,,,,57.28116667,18.80199135,3.191151346,89.75,,,
3436.951,1078,534,https://www.metacareers.com/v2/jobs/610305230258472/,,,,,57.28251667,18.81900557,3.188266234,89.83333333,,,
3437.075,1079,534,https://www.metacareers.com/v2/jobs/1290986364647261/,,,,,57.28458333,18.83578333,3.185426321,89.91666667,,,
3437.13,1080,534,https://www.metacareers.com/v2/jobs/425903335908542/,,,,,57.2855,18.85293835,3.182527778,90,,,
3437.196,1081,534,https://www.metacareers.com/v2/jobs/632637307794236/,,,,,57.2866,18.87003243,3.179644773,90.08333333,,,
3437.253,1082,534,https://www.metacareers.com/v2/jobs/601643824285212/,,,,,57.28755,18.88717531,3.17675878,90.16666667,,,
3437.313,1083,534,https://www.metacareers.com/v2/jobs/352751460016374/,,,,,57.28855,18.90430112,3.173880886,90.25,,,
3437.4,1084,534,https://www.metacareers.com/v2/jobs/1278193906009584/,,,,,57.29,18.92127771,3.17103321,90.33333333,,,
3437.457,1085,534,https://www.metacareers.com/v2/jobs/6249682111738769/,,,,,57.29095,18.93841872,3.168163134,90.41666667,,,
3437.491,1086,534,https://www.metacareers.com/v2/jobs/406223454478317/,,,,,57.29151667,18.95568599,3.165277164,90.5,,,
3437.758,1087,534,https://www.metacareers.com/v2/jobs/909087089751353/,,,,,57.29596667,18.971667,3.162610856,90.58333333,,,
3437.8,1088,534,https://www.metacareers.com/v2/jobs/370787471484987/,,,,,57.29666667,18.98888824,3.159742647,90.66666667,,,
3437.862,1089,534,https://www.metacareers.com/v2/jobs/1273485006452070/,,,,,57.2977,19.0059985,3.156898072,90.75,,,
3437.91,1090,534,https://www.metacareers.com/v2/jobs/220948910188233/,,,,,57.2985,19.0231856,3.154045872,90.83333333,,,
3437.96,1091,534,https://www.metacareers.com/v2/jobs/1042236929863368/,,,,,57.29933333,19.04036114,3.151200733,90.91666667,,,
3438.033,1092,534,https://www.metacareers.com/v2/jobs/284827320299554/,,,,,57.30055,19.0574087,3.148381868,91,,,
3438.153,1093,534,https://www.metacareers.com/v2/jobs/649711656171923/,,,,,57.30255,19.07419478,3.145611162,91.08333333,,,
3438.202,1094,534,https://www.metacareers.com/v2/jobs/1121183208628638/,,,,,57.30336667,19.09137392,3.142780622,91.16666667,,,
3438.267,1095,534,https://www.metacareers.com/v2/jobs/229180996037198/,,,,,57.30445,19.10846365,3.139969863,91.25,,,
3438.329,1096,534,https://www.metacareers.com/v2/jobs/905807533399302/,,,,,57.30548333,19.12556943,3.137161496,91.33333333,,,
3438.488,1097,534,https://www.metacareers.com/v2/jobs/438419457779602/,,,,,57.30813333,19.14213457,3.134446673,91.41666667,,,
3438.527,1098,534,https://www.metacareers.com/v2/jobs/393766935874479/,,,,,57.30878333,19.15936679,3.131627505,91.5,,,
3438.784,1099,534,https://www.metacareers.com/v2/jobs/1587426908280774/,,,,,57.31306667,19.17538293,3.129011829,91.58333333,,,
3438.83,1100,534,https://www.metacareers.com/v2/jobs/1446897069041247/,,,,,57.31383333,19.19257422,3.126209091,91.66666667,,,
3442.604,1101,534,https://www.metacareers.com/v2/jobs/440713117467539/,,,,,57.37673333,19.18896277,3.126797457,91.75,,,
3442.736,1102,534,https://www.metacareers.com/v2/jobs/937193643669187/,,,,,57.37893333,19.20565504,3.124079855,91.83333333,,,
3443.032,1103,534,https://www.metacareers.com/v2/jobs/254535663310702/,,,,,57.38386667,19.22143041,3.121515866,91.91666667,,,
3443.075,1104,534,https://www.metacareers.com/v2/jobs/462367045301393/,,,,,57.38458333,19.23861664,3.118727355,92,,,
3443.125,1105,534,https://www.metacareers.com/v2/jobs/200996282165688/,,,,,57.38541667,19.2557633,3.115950226,92.08333333,,,
3443.196,1106,534,https://www.metacareers.com/v2/jobs/332070078668248/,,,,,57.3866,19.27279191,3.113197107,92.16666667,,,
3443.26,1107,534,https://www.metacareers.com/v2/jobs/774061013092024/,,,,,57.38766667,19.28985903,3.110442638,92.25,,,
3443.721,1108,534,https://www.metacareers.com/v2/jobs/220736009823994/,,,,,57.39535,19.30469977,3.108051444,92.33333333,,,
3444.217,1109,534,https://www.metacareers.com/v2/jobs/322905589431375/,,,,,57.40361667,19.31934022,3.105696123,92.41666667,,,
3444.269,1110,534,https://www.metacareers.com/v2/jobs/422995502825988/,,,,,57.40448333,19.33646878,3.102945045,92.5,,,
3444.736,1111,534,https://www.metacareers.com/v2/jobs/590506818997854/,,,,,57.41226667,19.35126523,3.100572457,92.58333333,,,
3444.803,1112,534,https://www.metacareers.com/v2/jobs/955334405411037/,,,,,57.41338333,19.3683064,3.097844424,92.66666667,,,
3445.268,1113,534,https://www.metacareers.com/v2/jobs/589580358934980/,,,,,57.42113333,19.3831075,3.095478886,92.75,,,
3445.324,1114,534,https://www.metacareers.com/v2/jobs/2437434689725167/,,,,,57.42206667,19.40020735,3.092750449,92.83333333,,,
3445.79,1115,534,https://www.metacareers.com/v2/jobs/1263248284147572/,,,,,57.42983333,19.41499627,3.090394619,92.91666667,,,
3445.845,1116,534,https://www.metacareers.com/v2/jobs/202299194733856/,,,,,57.43075,19.43209866,3.087674731,93,,,
3446.233,1117,534,https://www.metacareers.com/v2/jobs/490780108691940/,,,,,57.43721667,19.44732118,3.085257833,93.08333333,,,
3446.31,1118,534,https://www.metacareers.com/v2/jobs/1449787455417330/,,,,,57.4385,19.4642966,3.082567084,93.16666667,,,
3446.749,1119,534,https://www.metacareers.com/v2/jobs/1492662087784143/,,,,,57.44581667,19.47922521,3.080204647,93.25,,,
3446.796,1120,534,https://www.metacareers.com/v2/jobs/1576938322683423/,,,,,57.4466,19.49636706,3.077496429,93.33333333,,,
3446.851,1121,534,https://www.metacareers.com/v2/jobs/595820584984467/,,,,,57.44751667,19.51346316,3.074800178,93.41666667,,,
3447.315,1122,534,https://www.metacareers.com/v2/jobs/2925116084427670/,,,,,57.45525,19.52824154,3.072473262,93.5,,,
3447.372,1123,534,https://www.metacareers.com/v2/jobs/259519696187624/,,,,,57.4562,19.54532322,3.069788068,93.58333333,,,
3447.858,1124,534,https://www.metacareers.com/v2/jobs/827985288132395/,,,,,57.4643,19.55997028,3.067489324,93.66666667,,,
3447.897,1125,534,https://www.metacareers.com/v2/jobs/595742371610796/,,,,,57.46495,19.57715094,3.064797333,93.75,,,
3451.997,1126,534,https://www.metacareers.com/v2/jobs/5201284439900042/,,,,,57.53328333,19.57128004,3.065716696,93.83333333,,,
3452.06,1127,534,https://www.metacareers.com/v2/jobs/820405378873981/,,,,,57.53433333,19.5883038,3.063052351,93.91666667,,,
3452.33,1128,534,https://www.metacareers.com/v2/jobs/4667049353316448/,,,,,57.53883333,19.6041514,3.060576241,94,,,
3452.367,1129,534,https://www.metacareers.com/v2/jobs/1019130275534178/,,,,,57.53945,19.62132068,3.05789814,94.08333333,,,
3452.4,1130,534,https://www.metacareers.com/v2/jobs/398030302118209/,,,,,57.54,19.63851234,3.055221239,94.16666667,,,
3452.461,1131,534,https://www.metacareers.com/v2/jobs/347225077237048/,,,,,57.54101667,19.65554426,3.052573828,94.25,,,
3452.549,1132,534,https://www.metacareers.com/v2/jobs/1751086348420228/,,,,,57.54248333,19.67242174,3.049954947,94.33333333,,,
3452.983,1133,534,https://www.metacareers.com/v2/jobs/1213735845724256/,,,,,57.54971667,19.68732542,3.047646072,94.41666667,,,
3453.04,1134,534,https://www.metacareers.com/v2/jobs/869751790236280/,,,,,57.55066667,19.70437643,3.045008818,94.5,,,
3453.527,1135,534,https://www.metacareers.com/v2/jobs/1812504262283054/,,,,,57.55878333,19.71897136,3.042755066,94.58333333,,,
3454.054,1136,534,https://www.metacareers.com/v2/jobs/3910277702406036/,,,,,57.56756667,19.73333364,3.040540493,94.66666667,,,
3454.091,1137,534,https://www.metacareers.com/v2/jobs/1088321575288483/,,,,,57.56818333,19.75049297,3.037898857,94.75,,,
3454.128,1138,534,https://www.metacareers.com/v2/jobs/869738280260446/,,,,,57.5688,19.76765192,3.035261863,94.83333333,,,
3454.184,1139,534,https://www.metacareers.com/v2/jobs/1048746572626902/,,,,,57.56973333,19.78470168,3.032646181,94.91666667,,,
3454.46,1140,534,https://www.metacareers.com/v2/jobs/3085766278357545/,,,,,57.57433333,19.8004898,3.03022807,95,,,
3454.522,1141,534,https://www.metacareers.com/v2/jobs/901934600520666/,,,,,57.57536667,19.81750297,3.027626643,95.08333333,,,
3454.592,1142,534,https://www.metacareers.com/v2/jobs/404667848029232/,,,,,57.57653333,19.8344696,3.025036778,95.16666667,,,
3454.658,1143,534,https://www.metacareers.com/v2/jobs/277221657751085/,,,,,57.57763333,19.85145852,3.022447944,95.25,,,
3454.706,1144,534,https://www.metacareers.com/v2/jobs/342634187496929/,,,,,57.57843333,19.86855032,3.019847902,95.33333333,,,
3454.979,1145,534,https://www.metacareers.com/v2/jobs/584479862517586/,,,,,57.58298333,19.88434662,3.017448908,95.41666667,,,
3455.053,1146,534,https://www.metacareers.com/v2/jobs/395810088765724/,,,,,57.58421667,19.90128661,3.014880454,95.5,,,
3455.104,1147,534,https://www.metacareers.com/v2/jobs/315927859979142/,,,,,57.58506667,19.91835846,3.012296425,95.58333333,,,
3455.158,1148,534,https://www.metacareers.com/v2/jobs/1182217702548768/,,,,,57.58596667,19.93541251,3.009719512,95.66666667,,,
3455.21,1149,534,https://www.metacareers.com/v2/jobs/402892564818660/,,,,,57.58683333,19.95247756,3.007145344,95.75,,,
3455.481,1150,534,https://www.metacareers.com/v2/jobs/899750300907552/,,,,,57.59135,19.96827649,3.004766087,95.83333333,,,
3458.618,1151,534,https://www.metacareers.com/v2/jobs/1123024984890245/,,,,,57.64363333,19.96751304,3.004880973,95.91666667,,,
3458.68,1152,534,https://www.metacareers.com/v2/jobs/972057370358091/,,,,,57.64466667,19.98450276,3.002326389,96,,,
3458.821,1153,534,https://www.metacareers.com/v2/jobs/5254690974544259/,,,,,57.64701667,20.00103503,2.999844753,96.08333333,,,
3458.887,1154,534,https://www.metacareers.com/v2/jobs/238620104777632/,,,,,57.64811667,20.01800001,2.997302426,96.16666667,,,
3459.149,1155,534,https://www.metacareers.com/v2/jobs/466347991530546/,,,,,57.65248333,20.03382913,2.994934199,96.25,,,
3459.2,1156,534,https://www.metacareers.com/v2/jobs/566257311478634/,,,,,57.65333333,20.05087882,2.992387543,96.33333333,,,
3459.266,1157,534,https://www.metacareers.com/v2/jobs/276769287846543/,,,,,57.65443333,20.06784098,2.989858254,96.41666667,,,
3459.342,1158,534,https://www.metacareers.com/v2/jobs/609525330297904/,,,,,57.6557,20.08474444,2.987341969,96.5,,,
3459.388,1159,534,https://www.metacareers.com/v2/jobs/1377302209395874/,,,,,57.65646667,20.10182148,2.984804142,96.58333333,,,
3459.423,1160,534,https://www.metacareers.com/v2/jobs/610532616954916/,,,,,57.65705,20.11896203,2.982261207,96.66666667,,,
3459.673,1161,534,https://www.metacareers.com/v2/jobs/526889518324780/,,,,,57.66121667,20.13485089,2.979907838,96.75,,,
3459.719,1162,534,https://www.metacareers.com/v2/jobs/179176497737952/,,,,,57.66198333,20.15192563,2.97738296,96.83333333,,,
3459.79,1163,534,https://www.metacareers.com/v2/jobs/452467529713508/,,,,,57.66316667,20.16885418,2.974883921,96.91666667,,,
3459.848,1164,534,https://www.metacareers.com/v2/jobs/3051251588455398/,,,,,57.66413333,20.18585788,2.972378007,97,,,
3459.896,1165,534,https://www.metacareers.com/v2/jobs/223499366244419/,,,,,57.66493333,20.20291939,2.969867811,97.08333333,,,
3459.948,1166,534,https://www.metacareers.com/v2/jobs/268196944728541/,,,,,57.6658,20.21995706,2.967365352,97.16666667,,,
3460.059,1167,534,https://www.metacareers.com/v2/jobs/227858232868584/,,,,,57.66765,20.23664914,2.964917738,97.25,,,
3460.135,1168,534,https://www.metacareers.com/v2/jobs/664629621245728/,,,,,57.66891667,20.25354502,2.962444349,97.33333333,,,
3460.173,1169,534,https://www.metacareers.com/v2/jobs/1064842107323588/,,,,,57.66955,20.27066277,2.959942686,97.41666667,,,
3460.226,1170,534,https://www.metacareers.com/v2/jobs/169624578703716/,,,,,57.67043333,20.28769219,2.95745812,97.5,,,
3460.283,1171,534,https://www.metacareers.com/v2/jobs/1102293930542898/,,,,,57.67138333,20.30469762,2.954981213,97.58333333,,,
3460.43,1172,534,https://www.metacareers.com/v2/jobs/1034213897308504/,,,,,57.67383333,20.32117396,2.952585324,97.66666667,,,
3460.487,1173,534,https://www.metacareers.com/v2/jobs/4244083995622743/,,,,,57.67478333,20.33817783,2.950116795,97.75,,,
3460.797,1174,534,https://www.metacareers.com/v2/jobs/583392249556818/,,,,,57.67995,20.35369309,2.947867973,97.83333333,,,
3460.889,1175,534,https://www.metacareers.com/v2/jobs/475663290813183/,,,,,57.68148333,20.37048862,2.945437447,97.91666667,,,
3464.065,1176,534,https://www.metacareers.com/v2/jobs/229180996037198/,,,,,57.73441667,20.3691328,2.945633503,98,,,
3464.109,1177,534,https://www.metacareers.com/v2/jobs/905807533399302/,,,,,57.73515,20.38619455,2.943168224,98.08333333,,,
3464.156,1178,534,https://www.metacareers.com/v2/jobs/438419457779602/,,,,,57.73593333,20.40323819,2.940709677,98.16666667,,,
3464.612,1179,534,https://www.metacareers.com/v2/jobs/393766935874479/,,,,,57.74353333,20.41787075,2.938602205,98.25,,,
3464.666,1180,534,https://www.metacareers.com/v2/jobs/1587426908280774/,,,,,57.74443333,20.4348702,2.936157627,98.33333333,,,
3465.107,1181,534,https://www.metacareers.com/v2/jobs/1446897069041247/,,,,,57.75178333,20.44958496,2.934044877,98.41666667,,,
3465.16,1182,534,https://www.metacareers.com/v2/jobs/440713117467539/,,,,,57.75266667,20.4665874,2.931607445,98.5,,,
3465.629,1183,534,https://www.metacareers.com/v2/jobs/937193643669187/,,,,,57.76048333,20.48113055,2.929525782,98.58333333,,,
3465.689,1184,534,https://www.metacareers.com/v2/jobs/254535663310702/,,,,,57.76148333,20.49808855,2.927102196,98.66666667,,,
3465.966,1185,534,https://www.metacareers.com/v2/jobs/462367045301393/,,,,,57.7661,20.51376153,2.924865823,98.75,,,
3466.02,1186,534,https://www.metacareers.com/v2/jobs/200996282165688/,,,,,57.767,20.53075285,2.922445194,98.83333333,,,
3466.12,1187,534,https://www.metacareers.com/v2/jobs/332070078668248/,,,,,57.76866667,20.54747095,2.920067397,98.91666667,,,
3466.198,1188,534,https://www.metacareers.com/v2/jobs/774061013092024/,,,,,57.76996667,20.5643186,2.917675084,99,,,
3466.231,1189,534,https://www.metacareers.com/v2/jobs/220736009823994/,,,,,57.77051667,20.58143269,2.915248949,99.08333333,,,
3466.495,1190,534,https://www.metacareers.com/v2/jobs/322905589431375/,,,,,57.77491667,20.5971738,2.913021008,99.16666667,,,
3466.561,1191,534,https://www.metacareers.com/v2/jobs/422995502825988/,,,,,57.77601667,20.61408987,2.910630563,99.25,,,
3466.601,1192,534,https://www.metacareers.com/v2/jobs/590506818997854/,,,,,57.77668333,20.63116003,2.908222315,99.33333333,,,
3466.687,1193,534,https://www.metacareers.com/v2/jobs/955334405411037/,,,,,57.77811667,20.64795581,2.905856664,99.41666667,,,
3466.749,1194,534,https://www.metacareers.com/v2/jobs/589580358934980/,,,,,57.77915,20.66489382,2.903474874,99.5,,,
3467.014,1195,534,https://www.metacareers.com/v2/jobs/2437434689725167/,,,,,57.78356667,20.68062027,2.901266946,99.58333333,,,
3467.064,1196,534,https://www.metacareers.com/v2/jobs/1263248284147572/,,,,,57.7844,20.69762773,2.898882943,99.66666667,,,
3467.136,1197,534,https://www.metacareers.com/v2/jobs/202299194733856/,,,,,57.7856,20.71450327,2.896521303,99.75,,,
3467.183,1198,534,https://www.metacareers.com/v2/jobs/490780108691940/,,,,,57.78638333,20.73152758,2.894142738,99.83333333,,,
3467.225,1199,534,https://www.metacareers.com/v2/jobs/1449787455417330/,,,,,57.78708333,20.74858136,2.89176397,99.91666667,,,
3467.283,1200,534,https://www.metacareers.com/v2/jobs/1492662087784143/,,,,,57.78805,20.7655389,2.8894025,100,,,
